NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	Details ...	42	0.47613025	1.5338714	0.025510205	0.017836004	0.201	4360	tags=48%, list=27%, signal=65%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Details ...	44	0.47344747	1.514178	0.013977128	0.019983403	0.239	4679	tags=45%, list=29%, signal=63%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	209	0.37102914	1.4565969	0.006302521	0.034547545	0.413	3192	tags=30%, list=19%, signal=36%	
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS	Details ...	34	0.4669664	1.4306976	0.044973545	0.04316174	0.524	4198	tags=41%, list=26%, signal=55%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	Details ...	30	0.46018276	1.3710171	0.086551264	0.08013198	0.778	3090	tags=37%, list=19%, signal=45%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	185	0.34567943	1.3462332	0.022245763	0.09627241	0.856	3264	tags=26%, list=20%, signal=32%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	Details ...	200	0.341988	1.3419715	0.021186441	0.09447978	0.868	4363	tags=36%, list=27%, signal=48%	
FRIDMAN_SENESCENCE_UP	FRIDMAN_SENESCENCE_UP	Details ...	71	0.38110766	1.3181664	0.07591934	0.114714935	0.922	2596	tags=25%, list=16%, signal=30%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	197	0.33264077	1.282003	0.041401275	0.15432999	0.973	2952	tags=25%, list=18%, signal=31%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	140	0.31646964	1.2094119	0.13289036	0.27246585	0.999	4339	tags=36%, list=26%, signal=48%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA		212	0.2999336	1.1754786	0.13953489	0.3362023	1.0	4281	tags=32%, list=26%, signal=42%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING		74	0.3287602	1.1607728	0.23317866	0.3571122	1.0	5403	tags=43%, list=33%, signal=64%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		112	0.29764313	1.1030337	0.29901424	0.49647847	1.0	4137	tags=29%, list=25%, signal=39%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP		168	0.27894816	1.0668479	0.32158118	0.5830296	1.0	2767	tags=18%, list=17%, signal=22%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS		79	0.29752326	1.0608749	0.36953956	0.5781108	1.0	3211	tags=20%, list=20%, signal=25%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE		108	0.28041592	1.0344802	0.41189933	0.63491654	1.0	4217	tags=29%, list=26%, signal=38%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS		228	0.25588962	1.0082471	0.46041667	0.6878886	1.0	2943	tags=20%, list=18%, signal=24%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE		205	0.2560447	1.0038853	0.47903565	0.67792094	1.0	4147	tags=30%, list=25%, signal=40%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS		162	0.2562452	0.98458993	0.4983957	0.70975286	1.0	4349	tags=31%, list=27%, signal=42%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION		100	0.26979327	0.9772658	0.51839083	0.70585847	1.0	5049	tags=34%, list=31%, signal=49%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB		182	0.24839048	0.9637189	0.5718816	0.71844065	1.0	4689	tags=33%, list=29%, signal=46%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME		121	0.2583586	0.9598244	0.5339806	0.7064901	1.0	5209	tags=36%, list=32%, signal=52%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS		105	0.2389023	0.88113105	0.7063404	0.8740776	1.0	2359	tags=15%, list=14%, signal=18%	
HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PANCREAS_BETA_CELLS		34	0.2774582	0.84004056	0.72120416	0.9314995	1.0	146	tags=6%, list=1%, signal=6%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT		215	0.20559412	0.8062855	0.8706004	0.96431637	1.0	4326	tags=25%, list=26%, signal=34%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY		203	0.2020191	0.7943881	0.8858921	0.95668894	1.0	4200	tags=26%, list=26%, signal=35%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE		90	0.22003637	0.79042464	0.84480745	0.9370904	1.0	4024	tags=30%, list=25%, signal=40%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM		115	0.20351169	0.7523433	0.91163313	0.96125627	1.0	3440	tags=19%, list=21%, signal=24%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE		182	0.18752392	0.7271105	0.9545935	0.9603414	1.0	4293	tags=29%, list=26%, signal=38%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE		122	0.17345455	0.6512907	0.9888765	0.9820961	1.0	4443	tags=24%, list=27%, signal=32%	
